,Date,Open,High,Low,Close,Volume,Name,YearMonth
1172,2009-03-20,93.16,95.0,92.18,92.51,12194884.0,IBM,2009-03
1173,2009-03-21,93.16,95.0,92.18,92.51,0.0,IBM,2009-03
1174,2009-03-22,93.16,95.0,92.18,92.51,0.0,IBM,2009-03
1175,2009-03-23,93.7,98.71,93.7,98.71,12408203.0,IBM,2009-03
1176,2009-03-24,97.69,99.55,97.52,98.3,9347238.0,IBM,2009-03
1177,2009-03-25,98.47,99.86,96.09,97.95,12017509.0,IBM,2009-03
1178,2009-03-26,98.47,99.2,97.75,98.78,11440812.0,IBM,2009-03
1179,2009-03-27,95.99,96.0,92.75,94.15,15746911.0,IBM,2009-03
1180,2009-03-28,95.99,96.0,92.75,94.15,0.0,IBM,2009-03
1181,2009-03-29,95.99,96.0,92.75,94.15,0.0,IBM,2009-03
1182,2009-03-30,92.0,94.74,91.8,94.52,10973033.0,IBM,2009-03
1183,2009-03-31,94.96,98.66,94.85,96.89,14553959.0,IBM,2009-03
1184,2009-04-01,96.13,98.0,95.7,97.61,12212834.0,IBM,2009-04
1185,2009-04-02,99.15,101.99,98.38,100.82,16226813.0,IBM,2009-04
1186,2009-04-03,99.73,102.66,99.71,102.22,10964564.0,IBM,2009-04
1187,2009-04-04,99.73,102.66,99.71,102.22,0.0,IBM,2009-04
1188,2009-04-05,99.73,102.66,99.71,102.22,0.0,IBM,2009-04
1189,2009-04-06,100.9,101.85,100.0,101.56,8821996.0,IBM,2009-04
1190,2009-04-07,100.17,100.5,98.52,98.75,8768491.0,IBM,2009-04
1191,2009-04-08,99.45,101.55,99.0,101.19,7311817.0,IBM,2009-04
1192,2009-04-09,102.01,102.45,100.25,101.7,8014029.0,IBM,2009-04
1193,2009-04-10,102.01,102.45,100.25,101.7,0.0,IBM,2009-04
1194,2009-04-11,102.01,102.45,100.25,101.7,0.0,IBM,2009-04
1195,2009-04-12,102.01,102.45,100.25,101.7,0.0,IBM,2009-04
1196,2009-04-13,100.28,101.65,99.04,99.95,7797542.0,IBM,2009-04
1197,2009-04-14,99.08,99.95,98.27,99.27,6277538.0,IBM,2009-04
1198,2009-04-15,98.23,99.06,96.44,98.85,8164390.0,IBM,2009-04
1199,2009-04-16,99.74,101.92,99.18,101.43,9260106.0,IBM,2009-04
1200,2009-04-17,101.18,102.04,99.69,101.27,10218764.0,IBM,2009-04
1201,2009-04-18,101.18,102.04,99.69,101.27,0.0,IBM,2009-04
1202,2009-04-19,101.18,102.04,99.69,101.27,0.0,IBM,2009-04
1203,2009-04-20,100.29,101.19,99.21,100.43,12588576.0,IBM,2009-04
1204,2009-04-21,98.41,102.48,98.2,102.31,15230878.0,IBM,2009-04
1205,2009-04-22,101.17,103.86,101.06,102.55,12120548.0,IBM,2009-04
1206,2009-04-23,102.65,102.78,99.8,101.42,9440413.0,IBM,2009-04
1207,2009-04-24,101.17,101.58,99.5,100.08,10157513.0,IBM,2009-04
1208,2009-04-25,101.17,101.58,99.5,100.08,0.0,IBM,2009-04
1209,2009-04-26,101.17,101.58,99.5,100.08,0.0,IBM,2009-04
1210,2009-04-27,99.61,101.69,99.29,99.95,8612348.0,IBM,2009-04
1211,2009-04-28,99.36,102.73,99.25,101.94,11111494.0,IBM,2009-04
1212,2009-04-29,101.98,105.0,101.67,104.04,9786690.0,IBM,2009-04
1213,2009-04-30,104.55,106.05,102.85,103.21,10664488.0,IBM,2009-04
1214,2009-05-01,103.78,104.86,102.94,104.61,6237185.0,IBM,2009-05
1215,2009-05-02,103.78,104.86,102.94,104.61,0.0,IBM,2009-05
1216,2009-05-03,103.78,104.86,102.94,104.61,0.0,IBM,2009-05
1217,2009-05-04,105.26,106.75,104.61,106.19,8314968.0,IBM,2009-05
1218,2009-05-05,106.0,106.82,105.51,105.85,6751973.0,IBM,2009-05
1219,2009-05-06,105.23,105.5,103.71,104.62,7535537.0,IBM,2009-05
1220,2009-05-07,104.65,104.8,101.83,102.59,8524436.0,IBM,2009-05
1221,2009-05-08,103.58,103.75,99.83,101.49,11575755.0,IBM,2009-05
1222,2009-05-09,103.58,103.75,99.83,101.49,0.0,IBM,2009-05
1223,2009-05-10,103.58,103.75,99.83,101.49,0.0,IBM,2009-05
1224,2009-05-11,101.09,103.88,100.95,102.9,8253824.0,IBM,2009-05
1225,2009-05-12,102.98,104.38,102.37,103.94,7963605.0,IBM,2009-05
1226,2009-05-13,102.88,103.1,101.35,102.26,8202724.0,IBM,2009-05
1227,2009-05-14,101.72,102.71,100.77,101.05,9445455.0,IBM,2009-05
1228,2009-05-15,100.9,103.07,100.57,101.37,8367739.0,IBM,2009-05
1229,2009-05-16,100.9,103.07,100.57,101.37,0.0,IBM,2009-05
1230,2009-05-17,100.9,103.07,100.57,101.37,0.0,IBM,2009-05
1231,2009-05-18,102.0,104.71,101.94,104.58,7429409.0,IBM,2009-05
1232,2009-05-19,104.33,106.12,104.0,105.51,7079435.0,IBM,2009-05
1233,2009-05-20,105.51,105.98,103.81,104.05,7083138.0,IBM,2009-05
1234,2009-05-21,103.07,103.25,101.74,102.82,7411431.0,IBM,2009-05
1235,2009-05-22,102.67,103.31,101.75,101.89,5596474.0,IBM,2009-05
1236,2009-05-23,102.67,103.31,101.75,101.89,0.0,IBM,2009-05
1237,2009-05-24,102.67,103.31,101.75,101.89,0.0,IBM,2009-05
1238,2009-05-25,102.67,103.31,101.75,101.89,0.0,IBM,2009-05
1239,2009-05-26,101.32,105.63,101.02,105.02,7211942.0,IBM,2009-05
1240,2009-05-27,104.34,105.17,102.91,102.93,7121132.0,IBM,2009-05
1241,2009-05-28,103.34,105.14,102.68,104.69,6127885.0,IBM,2009-05
1242,2009-05-29,104.47,106.5,103.95,106.28,6871876.0,IBM,2009-05
1243,2009-05-30,104.47,106.5,103.95,106.28,0.0,IBM,2009-05
1244,2009-05-31,104.47,106.5,103.95,106.28,0.0,IBM,2009-05
1245,2009-06-01,106.94,108.67,106.67,108.37,7725911.0,IBM,2009-06
1246,2009-06-02,107.51,108.8,106.66,106.83,7046035.0,IBM,2009-06
1247,2009-06-03,106.53,106.6,105.11,106.49,7688214.0,IBM,2009-06
1248,2009-06-04,106.17,106.87,105.6,106.33,5468792.0,IBM,2009-06
1249,2009-06-05,107.33,108.4,106.75,107.24,7665350.0,IBM,2009-06
1250,2009-06-06,107.33,108.4,106.75,107.24,0.0,IBM,2009-06
1251,2009-06-07,107.33,108.4,106.75,107.24,0.0,IBM,2009-06
1252,2009-06-08,106.64,107.98,105.5,107.49,6364301.0,IBM,2009-06
1253,2009-06-09,108.15,109.14,107.99,108.14,8592752.0,IBM,2009-06
1254,2009-06-10,109.2,109.28,107.05,108.35,7578705.0,IBM,2009-06
1255,2009-06-11,108.75,110.64,108.56,109.4,9136089.0,IBM,2009-06
1256,2009-06-12,108.4,109.28,107.75,108.21,7250917.0,IBM,2009-06
1257,2009-06-13,108.4,109.28,107.75,108.21,0.0,IBM,2009-06
1258,2009-06-14,108.4,109.28,107.75,108.21,0.0,IBM,2009-06
1259,2009-06-15,107.63,108.83,107.24,107.62,8567686.0,IBM,2009-06
1260,2009-06-16,108.47,109.14,107.27,107.32,7231444.0,IBM,2009-06
1261,2009-06-17,107.46,107.88,106.88,107.0,7366166.0,IBM,2009-06
1262,2009-06-18,106.93,107.53,106.12,106.33,6207156.0,IBM,2009-06
1263,2009-06-19,106.31,106.65,105.5,105.89,13562225.0,IBM,2009-06
1264,2009-06-20,106.31,106.65,105.5,105.89,0.0,IBM,2009-06
1265,2009-06-21,106.31,106.65,105.5,105.89,0.0,IBM,2009-06
1266,2009-06-22,105.18,105.88,104.23,104.52,7296198.0,IBM,2009-06
1267,2009-06-23,104.75,104.87,103.79,104.44,5154084.0,IBM,2009-06
1268,2009-06-24,105.39,106.48,103.72,104.15,6395356.0,IBM,2009-06
1269,2009-06-25,103.7,106.78,103.51,106.06,6900783.0,IBM,2009-06
1270,2009-06-26,106.5,106.5,105.05,105.68,5128668.0,IBM,2009-06
1271,2009-06-27,106.5,106.5,105.05,105.68,0.0,IBM,2009-06
1272,2009-06-28,106.5,106.5,105.05,105.68,0.0,IBM,2009-06
1273,2009-06-29,105.99,106.18,105.16,105.83,4681817.0,IBM,2009-06
1274,2009-06-30,105.69,106.03,103.81,104.42,7512588.0,IBM,2009-06
1275,2009-07-01,105.0,106.27,104.73,104.84,5537276.0,IBM,2009-07
1276,2009-07-02,103.8,103.91,101.73,101.73,7027779.0,IBM,2009-07
1277,2009-07-03,103.8,103.91,101.73,101.73,0.0,IBM,2009-07
1278,2009-07-04,103.8,103.91,101.73,101.73,0.0,IBM,2009-07
1279,2009-07-05,103.8,103.91,101.73,101.73,0.0,IBM,2009-07
1280,2009-07-06,101.57,102.23,100.47,101.65,6523090.0,IBM,2009-07
1281,2009-07-07,101.34,101.96,100.03,100.19,6685957.0,IBM,2009-07
1282,2009-07-08,100.29,101.17,99.5,100.68,7380719.0,IBM,2009-07
1283,2009-07-09,101.12,102.78,100.85,102.08,6153127.0,IBM,2009-07
1284,2009-07-10,100.97,101.72,99.8,100.83,7470894.0,IBM,2009-07
1285,2009-07-11,100.97,101.72,99.8,100.83,0.0,IBM,2009-07
1286,2009-07-12,100.97,101.72,99.8,100.83,0.0,IBM,2009-07
1287,2009-07-13,101.28,103.65,100.19,103.62,9494417.0,IBM,2009-07
1288,2009-07-14,103.42,103.62,102.52,103.25,5416082.0,IBM,2009-07
1289,2009-07-15,104.75,107.22,104.6,107.22,8707266.0,IBM,2009-07
1290,2009-07-16,106.84,110.97,106.79,110.64,15048197.0,IBM,2009-07
1291,2009-07-17,113.41,115.53,113.16,115.42,20190163.0,IBM,2009-07
1292,2009-07-18,113.41,115.53,113.16,115.42,0.0,IBM,2009-07
1293,2009-07-19,113.41,115.53,113.16,115.42,0.0,IBM,2009-07
1294,2009-07-20,114.53,116.88,114.39,116.44,10683485.0,IBM,2009-07
1295,2009-07-21,115.87,117.04,115.38,117.04,8303777.0,IBM,2009-07
1296,2009-07-22,116.18,117.2,115.09,115.57,8813331.0,IBM,2009-07
1297,2009-07-23,115.06,118.0,115.06,117.06,8464024.0,IBM,2009-07
1298,2009-07-24,116.68,118.15,116.63,117.64,6262750.0,IBM,2009-07
1299,2009-07-25,116.68,118.15,116.63,117.64,0.0,IBM,2009-07
1300,2009-07-26,116.68,118.15,116.63,117.64,0.0,IBM,2009-07
1301,2009-07-27,116.95,117.92,116.57,117.63,5070160.0,IBM,2009-07
1302,2009-07-28,116.63,117.52,116.34,117.28,5783139.0,IBM,2009-07
1303,2009-07-29,116.36,117.28,116.05,117.26,5101397.0,IBM,2009-07
1304,2009-07-30,118.0,119.37,117.67,117.86,6805957.0,IBM,2009-07
1305,2009-07-31,117.56,118.99,117.56,117.93,5329586.0,IBM,2009-07
1306,2009-08-01,117.56,118.99,117.56,117.93,0.0,IBM,2009-08
1307,2009-08-02,117.56,118.99,117.56,117.93,0.0,IBM,2009-08
1308,2009-08-03,118.88,119.96,118.69,119.92,6112018.0,IBM,2009-08
1309,2009-08-04,119.17,119.8,119.02,119.6,4994676.0,IBM,2009-08
1310,2009-08-05,118.52,119.0,117.86,118.47,5026291.0,IBM,2009-08
1311,2009-08-06,118.31,118.4,116.7,117.38,6003237.0,IBM,2009-08
1312,2009-08-07,118.11,119.91,118.11,119.33,5763172.0,IBM,2009-08
1313,2009-08-08,118.11,119.91,118.11,119.33,0.0,IBM,2009-08
1314,2009-08-09,118.11,119.91,118.11,119.33,0.0,IBM,2009-08
1315,2009-08-10,118.17,119.19,117.97,118.7,4041305.0,IBM,2009-08
1316,2009-08-11,118.03,118.5,117.32,117.79,4844435.0,IBM,2009-08
1317,2009-08-12,117.6,119.96,117.42,119.29,6291557.0,IBM,2009-08
1318,2009-08-13,119.28,119.78,118.63,119.58,5489981.0,IBM,2009-08
1319,2009-08-14,119.29,119.74,117.62,118.57,4797051.0,IBM,2009-08
1320,2009-08-15,119.29,119.74,117.62,118.57,0.0,IBM,2009-08
1321,2009-08-16,119.29,119.74,117.62,118.57,0.0,IBM,2009-08
1322,2009-08-17,116.69,117.44,116.21,116.86,5351307.0,IBM,2009-08
1323,2009-08-18,116.81,118.0,116.73,117.63,4286472.0,IBM,2009-08
1324,2009-08-19,116.36,118.77,116.12,118.57,4837844.0,IBM,2009-08
1325,2009-08-20,118.44,119.41,118.1,118.95,4842029.0,IBM,2009-08
1326,2009-08-21,119.65,120.01,118.55,119.9,8307764.0,IBM,2009-08
1327,2009-08-22,119.65,120.01,118.55,119.9,0.0,IBM,2009-08
1328,2009-08-23,119.65,120.01,118.55,119.9,0.0,IBM,2009-08
1329,2009-08-24,119.92,120.88,119.1,119.32,6365021.0,IBM,2009-08
1330,2009-08-25,119.25,120.15,118.71,118.83,4653733.0,IBM,2009-08
1331,2009-08-26,118.64,119.85,117.51,119.47,4516257.0,IBM,2009-08
1332,2009-08-27,118.73,119.59,117.85,119.43,4356903.0,IBM,2009-08
1333,2009-08-28,120.1,120.23,117.77,118.22,6236128.0,IBM,2009-08
1334,2009-08-29,120.1,120.23,117.77,118.22,0.0,IBM,2009-08
1335,2009-08-30,120.1,120.23,117.77,118.22,0.0,IBM,2009-08
1336,2009-08-31,117.1,118.06,116.92,118.05,5440174.0,IBM,2009-08
1337,2009-09-01,117.67,118.93,116.5,116.69,6305084.0,IBM,2009-09
1338,2009-09-02,116.34,117.24,116.0,116.09,5178727.0,IBM,2009-09
1339,2009-09-03,116.55,116.73,115.15,116.33,4937002.0,IBM,2009-09
1340,2009-09-04,116.58,117.5,116.21,117.46,3451667.0,IBM,2009-09
1341,2009-09-05,116.58,117.5,116.21,117.46,0.0,IBM,2009-09
1342,2009-09-06,116.58,117.5,116.21,117.46,0.0,IBM,2009-09
1343,2009-09-07,116.58,117.5,116.21,117.46,0.0,IBM,2009-09
1344,2009-09-08,117.94,118.17,116.63,117.16,5797728.0,IBM,2009-09
1345,2009-09-09,117.03,117.67,116.16,116.76,5248477.0,IBM,2009-09
1346,2009-09-10,116.99,117.83,116.75,117.67,4889568.0,IBM,2009-09
1347,2009-09-11,117.8,119.25,117.47,118.05,5893678.0,IBM,2009-09
1348,2009-09-12,117.8,119.25,117.47,118.05,0.0,IBM,2009-09
1349,2009-09-13,117.8,119.25,117.47,118.05,0.0,IBM,2009-09
1350,2009-09-14,117.0,118.99,116.94,118.88,4760207.0,IBM,2009-09
1351,2009-09-15,118.78,119.45,118.16,119.35,6535919.0,IBM,2009-09
1352,2009-09-16,119.5,122.0,119.3,121.82,11239737.0,IBM,2009-09
1353,2009-09-17,121.14,122.78,121.05,121.88,8394048.0,IBM,2009-09
1354,2009-09-18,122.45,122.88,121.62,122.11,9936586.0,IBM,2009-09
1355,2009-09-19,122.45,122.88,121.62,122.11,0.0,IBM,2009-09
1356,2009-09-20,122.45,122.88,121.62,122.11,0.0,IBM,2009-09
1357,2009-09-21,121.03,122.08,120.88,121.57,4516477.0,IBM,2009-09
1358,2009-09-22,122.09,122.11,120.98,121.61,5564648.0,IBM,2009-09
1359,2009-09-23,121.26,122.74,120.71,120.82,5539926.0,IBM,2009-09
1360,2009-09-24,120.69,121.65,120.4,120.94,5427378.0,IBM,2009-09
1361,2009-09-25,120.27,121.65,120.1,121.08,5187894.0,IBM,2009-09
1362,2009-09-26,120.27,121.65,120.1,121.08,0.0,IBM,2009-09
1363,2009-09-27,120.27,121.65,120.1,121.08,0.0,IBM,2009-09
1364,2009-09-28,120.52,122.0,118.94,119.33,8250073.0,IBM,2009-09
1365,2009-09-29,119.36,119.94,118.6,118.81,6748992.0,IBM,2009-09
1366,2009-09-30,119.18,120.0,117.55,119.61,7733205.0,IBM,2009-09
1367,2009-10-01,119.39,119.61,117.56,117.9,7070015.0,IBM,2009-10
1368,2009-10-02,117.4,119.66,117.26,119.02,7585296.0,IBM,2009-10
1369,2009-10-03,117.4,119.66,117.26,119.02,0.0,IBM,2009-10
1370,2009-10-04,117.4,119.66,117.26,119.02,0.0,IBM,2009-10
1371,2009-10-05,118.9,120.18,118.13,119.75,5673472.0,IBM,2009-10
1372,2009-10-06,120.39,121.59,120.22,121.35,6659151.0,IBM,2009-10
1373,2009-10-07,121.12,122.85,120.94,122.78,5967677.0,IBM,2009-10
1374,2009-10-08,122.52,122.98,121.85,122.29,6501378.0,IBM,2009-10
1375,2009-10-09,122.43,126.0,122.3,125.93,13123483.0,IBM,2009-10
1376,2009-10-10,122.43,126.0,122.3,125.93,0.0,IBM,2009-10
1377,2009-10-11,122.43,126.0,122.3,125.93,0.0,IBM,2009-10
1378,2009-10-12,125.44,127.1,125.2,127.04,7730425.0,IBM,2009-10
1379,2009-10-13,126.22,127.39,126.2,127.02,7582436.0,IBM,2009-10
1380,2009-10-14,127.71,128.61,126.6,128.35,9558486.0,IBM,2009-10
1381,2009-10-15,127.56,128.0,126.32,127.98,11952990.0,IBM,2009-10
1382,2009-10-16,123.15,123.7,121.25,121.64,19218945.0,IBM,2009-10
1383,2009-10-17,123.15,123.7,121.25,121.64,0.0,IBM,2009-10
1384,2009-10-18,123.15,123.7,121.25,121.64,0.0,IBM,2009-10
1385,2009-10-19,121.76,123.36,121.61,123.06,7514034.0,IBM,2009-10
1386,2009-10-20,123.36,123.5,121.5,122.82,8780912.0,IBM,2009-10
1387,2009-10-21,122.18,124.11,120.86,120.87,7175154.0,IBM,2009-10
1388,2009-10-22,120.75,123.0,120.34,122.69,6029228.0,IBM,2009-10
1389,2009-10-23,122.95,123.06,120.0,120.36,6799823.0,IBM,2009-10
1390,2009-10-24,122.95,123.06,120.0,120.36,0.0,IBM,2009-10
1391,2009-10-25,122.95,123.06,120.0,120.36,0.0,IBM,2009-10
1392,2009-10-26,120.61,122.44,119.55,120.11,6539803.0,IBM,2009-10
1393,2009-10-27,120.18,122.14,119.15,120.65,9445982.0,IBM,2009-10
1394,2009-10-28,120.47,121.68,119.87,121.5,8782409.0,IBM,2009-10
1395,2009-10-29,122.15,123.03,121.6,122.87,6309369.0,IBM,2009-10
1396,2009-10-30,122.63,124.3,120.48,120.61,7716347.0,IBM,2009-10
1397,2009-10-31,122.63,124.3,120.48,120.61,0.0,IBM,2009-10
1398,2009-11-01,122.63,124.3,120.48,120.61,0.0,IBM,2009-11
1399,2009-11-02,120.77,121.93,119.5,120.56,7050252.0,IBM,2009-11
1400,2009-11-03,119.53,121.19,119.53,121.16,5720434.0,IBM,2009-11
1401,2009-11-04,121.46,122.5,121.16,121.29,6353648.0,IBM,2009-11
